accx,accy,accz
1.1619,0.055,0.3528
1.1536,0.0613,0.3557
1.267,0.0586,0.3364
1.3105,0.0107,0.2235
1.2782,-0.0169,0.088
1.1878,-0.0335,0.0943
1.0185,-0.0476,0.1485
0.8883,-0.0579,0.0823
0.8353,-0.0897,-0.0381
0.8336,-0.1461,-0.0882
0.849,-0.2519,-0.0909
0.9247,-0.2941,-0.0237
1.0278,-0.2289,0.0235
1.146,-0.0955,-0.0117
1.1656,-0.001,-0.1234
1.0774,-0.0032,-0.0748
0.9108,-0.1016,0.1463
0.8302,-0.1375,0.2106
0.8216,-0.1224,0.1576
0.8292,-0.1134,0.0767
0.8717,-0.1246,0.0528
0.9147,-0.13,0.097
0.9252,-0.1427,0.162
0.9027,-0.1622,0.1649
0.881,-0.1776,0.1529
0.8753,-0.1862,0.1717
0.8766,-0.1671,0.1932
0.8922,-0.1671,0.2086
0.9701,-0.173,0.2485
1.0268,-0.1803,0.2296
1.0361,-0.1998,0.2375
1.0219,-0.1622,0.2617
1.0131,-0.15,0.2228
1.0493,-0.1717,0.247
1.0859,-0.1815,0.3061
1.1294,-0.16,0.2761
1.2455,-0.1823,0.257
1.3625,-0.2094,0.16
1.2462,-0.3137,0.0757
1.0371,-0.3418,-0.033
0.8473,-0.3305,-0.1595
0.8172,-0.1967,-0.2592
0.9433,-0.0393,-0.2108
1.0388,0.0213,-0.1165
1.0764,-0.0472,0.0242
1.1133,-0.2209,0.2035
1.1118,-0.3494,0.2524
1.0498,-0.3208,0.0977
0.9504,-0.2362,-0.0183
0.867,-0.1688,0.0408
0.8346,-0.1156,0.1346
0.8138,-0.073,0.172
0.7644,-0.0362,0.1038
0.7481,-0.0064,0.0638
0.8372,0.0247,0.1302
0.9147,0.0237,0.1923
0.9577,-0.0254,0.1974
0.9203,-0.0992,0.2018
0.9135,-0.1361,0.2531
0.9745,-0.1283,0.2321
1.0515,-0.1019,0.2267
1.1001,-0.0623,0.2458
1.1035,-0.032,0.2409
1.0825,-0.0325,0.2099
1.0923,-0.098,0.2929
1.1338,-0.1871,0.4544
1.1986,-0.2113,0.6076
1.1851,-0.1639,0.4876
1.3207,-0.1583,0.1913
1.3332,-0.0862,-0.0577
1.2355,0.0305,-0.3691
1.0195,0.0794,-0.4876
0.9164,0.0938,-0.4378
0.8162,-0.0662,-0.3413
0.8155,-0.2609,-0.1253
0.9078,-0.3555,0.215
1.0012,-0.2905,0.2988
1.0434,-0.1302,0.0809
0.989,-0.0037,-0.0877
0.9186,0.0147,-0.0933
0.8937,-0.0364,0.0235
0.911,-0.0936,0.0757
0.9161,-0.1505,0.0796
0.867,-0.1864,0.1153
0.7776,-0.1867,0.1505
0.7537,-0.1654,0.127
0.835,-0.1664,0.1625
0.9078,-0.1871,0.2546
0.9479,-0.191,0.3398
0.9611,-0.2086,0.3481
1.0175,-0.2416,0.3491
1.0376,-0.2306,0.3003
1.1214,-0.1165,0.2216
1.0828,-0.1224,0.1805
1.0432,-0.206,0.3743
1.1008,-0.2739,0.3315
1.2577,-0.2604,0.1798
1.3386,-0.2531,0.041
1.2157,-0.1962,-0.1454
1.0625,-0.1097,-0.4102
0.9863,-0.0479,-0.3894
1.0454,-0.0853,-0.0279
1.0574,-0.1371,0.2135
1.0561,-0.1957,0.2331
1.0129,-0.2687,0.1881
0.9472,-0.3073,0.1214
0.891,-0.2961,0.1424
0.8421,-0.2502,0.1852
0.7979,-0.2089,0.206
0.8013,-0.1649,0.1837
0.8157,-0.1121,0.1143
0.817,-0.0748,0.1014
0.8287,-0.0332,0.138
0.8233,-0.0147,0.1769
0.8485,0.0134,0.2184
0.8568,-0.0022,0.2138
0.8727,-0.0147,0.159
0.9269,-0.0227,0.1319
1.0039,-0.0337,0.1212
1.1478,-0.031,0.1683
1.2535,0.0066,0.2001
1.1993,-0.0349,0.2465
1.1175,-0.1175,0.3814
1.0393,-0.1737,0.4862
1.074,-0.1932,0.4644
1.372,-0.1214,0.2651
1.4908,-0.0706,-0.0579
1.3146,0.0066,-0.5316
1.138,0.0024,-0.7283
0.8793,-0.0772,-0.5458
0.9223,-0.1402,-0.0559
0.9176,-0.2433,0.277
1.0102,-0.2712,0.3281
1.0349,-0.2028,0.1031
1.0107,-0.1024,-0.0479
0.8978,-0.0217,-0.0906
0.7534,-0.0076,-0.0283
0.6753,-0.0545,0.0586
0.7236,-0.1138,0.097
0.7637,-0.2199,0.1138
0.805,-0.2878,0.1803
0.8228,-0.3244,0.2306
0.8233,-0.2961,0.2516
0.8414,-0.2182,0.2868
0.9323,-0.1576,0.3142
1.0163,-0.1422,0.2946
1.0901,-0.152,0.224
1.1175,-0.2081,0.1673
1.1109,-0.2729,0.3117
1.1671,-0.2548,0.5272
1.1609,-0.0811,0.4735
1.1736,-0.0652,0.1143
1.3417,-0.224,-0.0083
1.3268,-0.3674,-0.14
1.064,-0.4097,-0.2477
0.974,-0.5035,-0.1537
0.964,-0.3401,-0.0716
0.998,-0.2011,-0.0186
1.1167,-0.0564,0.0467
1.1026,-0.0315,0.0459
0.9833,-0.138,0.0139
0.9052,-0.2121,0.0794
0.7881,-0.2223,0.1405
0.7109,-0.2016,0.1788
0.6689,-0.1781,0.2072
0.6877,-0.1476,0.2213
0.7236,-0.1287,0.1305
0.7754,-0.1092,0.0726
0.7923,-0.1033,0.1104
0.7788,-0.1507,0.2873
0.9127,-0.1063,0.4815
1.1172,0.0308,0.3845
1.2279,0.117,0.1669
1.1998,0.0645,0.0369
1.255,0.0193,0.1048
1.1929,-0.0537,0.2656
1.1785,-0.1368,0.4273
1.4175,-0.2643,0.4356
1.5186,-0.2067,0.064
1.3327,-0.0325,-0.4544
1.1106,-0.0259,-0.7554
0.8714,-0.1512,-0.6736
0.9125,-0.2492,0.0481
0.8226,-0.281,0.6565
0.8763,-0.2839,0.3933
1.0679,-0.1263,-0.0357
1.0649,0.0567,-0.2629
1.01,0.1314,-0.2592
0.7508,0.0032,-0.065
0.5695,-0.1087,0.0765
0.6117,-0.1666,0.1187
0.6699,-0.2482,0.0853
0.7752,-0.2565,0.1151
0.8766,-0.2094,0.1666
0.9303,-0.1393,0.1786
0.9452,-0.0899,0.1735
1.0564,-0.0994,0.2411
1.1306,-0.1994,0.3274
1.1925,-0.214,0.3726
1.0796,-0.2621,0.2968
0.996,-0.3447,0.3371
1.0586,-0.3496,0.4732
1.1917,-0.3283,0.334
1.3109,-0.3354,0.063
1.2428,-0.356,-0.1165
1.0767,-0.268,-0.3411
0.9745,-0.1151,-0.5253
1.1856,0.0772,-0.3572
1.2408,0.0447,-0.0357
1.266,-0.0989,0.1092
1.1607,-0.2431,0.0858
0.913,-0.3472,0.1202
0.7701,-0.3494,0.1793
0.6809,-0.2717,0.1664
0.6792,-0.1588,0.1075
0.7058,-0.0792,0.0921
0.7471,-0.02,0.1258
0.7867,-0.0037,0.12
0.7984,-0.0369,0.085
0.835,-0.0818,0.182
0.8534,-0.1104,0.3017
0.9098,-0.0872,0.3591
0.9623,-0.0476,0.2729
1.0779,-0.0344,0.1761
1.2394,-0.0369,0.1957
1.3158,-0.0442,0.2446
1.2032,-0.0366,0.2272
1.0654,-0.0923,0.354
1.2951,-0.1634,0.4512
1.493,-0.2072,0.2221
1.4697,-0.1131,-0.2563
1.2196,-0.044,-0.6249
0.9425,-0.021,-0.5939
0.8815,-0.1305,-0.2072
0.8973,-0.2929,0.2008
0.9721,-0.3459,0.3215
0.9731,-0.2306,0.1652
0.9181,-0.0589,-0.0344
0.7459,-0.0012,-0.0415
0.7593,0.0491,0.0706
0.6968,-0.0129,0.1334
0.7852,-0.0581,0.0762
0.7835,-0.1935,0.023
0.8529,-0.2489,0.1363
0.824,-0.2753,0.215
0.7896,-0.2458,0.2597
0.8365,-0.1774,0.2934
0.9565,-0.1439,0.2797
1.0701,-0.1637,0.2756
1.1517,-0.1864,0.2983
1.1656,-0.1913,0.2924
1.0767,-0.3066,0.2988
1.1343,-0.3188,0.4503
1.1502,-0.1612,0.4801
1.1766,-0.1085,0.1859
1.2811,-0.2079,0.0347
1.2203,-0.3608,-0.0166
1.0666,-0.313,-0.1715
0.9012,-0.2424,-0.3816
0.9645,-0.1449,-0.3213
1.1226,-0.0757,-0.0178
1.1746,-0.077,0.1786
1.1463,-0.1681,0.1974
1.0232,-0.2687,0.1986
0.8626,-0.2924,0.1542
0.7461,-0.2465,0.1163
0.6767,-0.1796,0.1378
0.6755,-0.1065,0.1886
0.7229,-0.0384,0.1673
0.7532,-0.0132,0.098
0.8336,-0.0083,0.14
0.8499,-0.066,0.2758
0.8602,-0.17,0.4077
0.9572,-0.1331,0.3684
1.0757,-0.0161,0.1761
1.2127,0.0227,0.1236
1.2919,-0.0166,0.269
1.1961,-0.066,0.3379
1.0564,-0.1256,0.3232
1.178,-0.1273,0.3938
1.4395,-0.1786,0.2099
1.3989,-0.052,-0.1781
1.1605,-0.0191,-0.5008
0.9071,-0.0899,-0.5367
0.8732,-0.191,-0.1417
0.9262,-0.2949,0.3171
1.0153,-0.301,0.3567
1.0715,-0.1644,0.0708
1.0192,0.0366,-0.0613
0.8851,0.1094,-0.0132
0.7688,0.0679,0.0457
0.6479,-0.0696,0.0129
0.6335,-0.1517,0.0046
0.7168,-0.1932,0.0919
0.8035,-0.2123,0.1818
0.8543,-0.2289,0.206
0.9064,-0.2235,0.2035
0.9543,-0.2128,0.2802
0.9977,-0.2086,0.2919
1.0459,-0.1881,0.2929
1.1233,-0.1212,0.2678
1.1517,-0.1204,0.2785
1.169,-0.2152,0.3423
1.1886,-0.2284,0.4012
1.1331,-0.1671,0.2819
1.1934,-0.1749,0.1402
1.2425,-0.3335,-0.0779
1.1871,-0.4197,-0.2761
1.0703,-0.3235,-0.3508
1.041,-0.1268,-0.2409
1.0935,-0.0068,-0.0454
1.0759,-0.0393,0.0117
1.062,-0.1627,0.0743
1.019,-0.28,0.1375
0.9396,-0.3159,0.214
0.8277,-0.2824,0.2072
0.741,-0.2182,0.1634
0.706,-0.1182,0.1099
0.7192,-0.0293,0.098
0.7398,0.0183,0.1241
0.7449,0.0078,0.1432
0.7552,-0.0064,0.1204
0.709,-0.0369,0.1664
0.7315,-0.0823,0.3073
0.989,-0.0706,0.3259
1.2633,-0.0789,0.2758
1.4253,-0.0708,0.2643
1.3608,-0.0708,0.2458
1.1817,-0.0459,0.256
1.0813,-0.0899,0.4295
1.3373,-0.0836,0.4468
1.447,-0.1175,0.1263
1.2802,-0.0476,-0.3386
1.0823,-0.0528,-0.6056
0.836,-0.1346,-0.5148
0.8563,-0.2042,-0.0938
0.9281,-0.2387,0.2634
1.0495,-0.2573,0.2499
1.1121,-0.1754,0.02
1.0828,-0.0484,-0.1292
0.9929,0.0252,-0.0401
0.7952,-0.0151,0.1603
0.6775,-0.0552,0.206
0.6433,-0.0801,0.1461
0.6701,-0.1099,0.0611
0.7388,-0.1488,0.0669
0.8348,-0.1339,0.163
0.9149,-0.0836,0.2626
0.9364,-0.0474,0.2172
0.9208,-0.1251,0.1451
1.0146,-0.2011,0.2289
1.224,-0.2135,0.2516
1.2653,-0.3313,0.3376
1.1451,-0.493,0.5248
1.1881,-0.32,0.5426
1.1607,-0.1266,0.2077
1.2465,-0.1351,0.0398
1.2616,-0.2788,-0.0188
1.1206,-0.2509,-0.1654
0.8411,-0.1419,-0.3655
0.8492,-0.0447,-0.2511
1.0732,-0.0498,0.1065
1.1844,-0.1058,0.2233
1.1148,-0.1769,0.1581
1.0036,-0.2238,0.0696
0.8717,-0.2167,0.1292
0.752,-0.1691,0.2287
0.7034,-0.1097,0.2255
0.6907,-0.0743,0.1441
0.6948,-0.0559,0.0931
0.7322,-0.0752,0.1432
0.7556,-0.1268,0.2526
0.806,-0.1737,0.312
0.9091,-0.1747,0.3227
1.0613,-0.1307,0.3726
1.2733,-0.0777,0.4085
1.414,-0.0034,0.3474
1.3759,0.0992,0.192
1.1839,0.0845,0.0826
1.2589,-0.0577,0.2971
1.4116,-0.1725,0.1967
1.2919,-0.1681,-0.3093
1.1458,-0.2008,-0.6252
0.9169,-0.2807,-0.4754
0.8155,-0.2976,0.2455
0.708,-0.2653,0.6015
0.8389,-0.1412,0.2446
0.9467,0.0291,-0.107
0.9811,0.1964,-0.2626
0.8878,0.2438,-0.1893
0.6643,0.1053,0.0379
0.5563,-0.1522,0.1297
0.7461,-0.2915,0.1454
0.8829,-0.3213,0.0814
0.9562,-0.3046,0.1151
0.9572,-0.2665,0.3618
0.9623,-0.1864,0.4292
0.9479,-0.1559,0.2827
0.9826,-0.1962,0.2509
1.0896,-0.2553,0.28
1.2059,-0.3464,0.2893
1.1646,-0.4444,0.4104
1.2406,-0.3051,0.4591
1.2093,-0.1627,0.1788
1.2411,-0.1671,-0.0322
1.1876,-0.2428,-0.195
1.051,-0.2448,-0.3371
1.0085,-0.1488,-0.3757
1.1358,0.0511,-0.1625
1.0608,-0.0489,0.0611
1.1324,-0.1717,0.1906
1.074,-0.3064,0.1808
0.9584,-0.3369,0.1439
0.7989,-0.2856,0.1703
0.6714,-0.1918,0.1869
0.6227,-0.0884,0.1483
0.6284,-0.0083,0.1608
0.6704,0.0215,0.1747
0.7153,-0.0054,0.1366
0.805,-0.0948,0.1576
0.8851,-0.1869,0.2206
1.0588,-0.1676,0.3472
1.3063,-0.045,0.343
1.4519,0.0674,0.3147
1.2858,0.0501,0.1783
1.0747,0.0137,0.1722
0.9863,-0.0994,0.3068
1.3957,-0.1204,0.3215
1.5027,-0.0691,0.0027
1.2665,-0.0169,-0.4913
1.0393,-0.0745,-0.6709
0.7991,-0.2467,-0.4295
0.8162,-0.3354,0.2414
0.9027,-0.3423,0.5389
1.0464,-0.2409,0.2604
1.0596,-0.0496,-0.0994
0.996,0.117,-0.245
0.8443,0.1334,-0.0963
0.7043,0.0508,0.0418
0.6699,-0.084,0.0679
0.6909,-0.1478,0.0577
0.7825,-0.1488,0.0711
0.815,-0.1876,0.1129
0.8651,-0.2238,0.1813
0.912,-0.2018,0.2937
0.9589,-0.2135,0.324
1.0503,-0.2279,0.3115
1.1416,-0.1957,0.2946
1.1563,-0.1608,0.1937
1.0293,-0.323,0.2299
1.0879,-0.4405,0.5128
1.2684,-0.3501,0.5499
1.3359,-0.2543,0.1915
1.2352,-0.2734,-0.1168
1.1199,-0.2318,-0.3044
0.946,-0.1666,-0.4937
0.9951,-0.0476,-0.3303
1.1023,-0.0222,0.0086
1.116,-0.055,0.1114
1.1556,-0.1805,0.1273
1.0664,-0.2949,0.0779
0.9071,-0.2927,0.0391
0.8057,-0.1791,0.0901
0.7229,-0.1036,0.1439
0.6648,-0.1036,0.1867
0.6389,-0.1517,0.2367
0.7136,-0.1818,0.2761
0.76,-0.1896,0.2213
0.7938,-0.1901,0.1446
0.8365,-0.1627,0.1962
0.9997,-0.0493,0.2619
1.2264,0.0774,0.2392
1.428,0.1627,0.2531
1.2198,0.0225,0.2631
1.0688,-0.0655,0.3222
0.967,-0.1678,0.3457
1.0977,-0.1498,0.4266
1.4812,-0.088,0.2169
1.4871,0.022,-0.1498
1.1827,-0.0535,-0.666
1.0486,-0.1803,-0.8277
1.0207,-0.2399,-0.3428
0.9926,-0.2956,0.427
0.922,-0.2849,0.5964
0.9284,-0.163,0.1717
0.9526,0.032,-0.1598
0.91,0.1551,-0.2431
0.7776,0.1019,-0.1173
0.7131,-0.0303,-0.0166
0.7034,-0.1932,0.0696
0.7466,-0.236,0.098
0.7762,-0.2504,0.1432
0.8113,-0.2343,0.2035
0.8622,-0.2001,0.2375
0.9298,-0.1561,0.2731
0.9973,-0.1695,0.2641
1.04,-0.2722,0.2626
1.1714,-0.2832,0.3643
